时间,进水流量(m3/h),进水COD(mg/L),进水NH3-N(mg/L),进水TN(mg/L),进水TP(mg/L),曝气池DO(mg/L),SV30(%),MLSS(mg/L),TMP(kPa),出水COD(mg/L),出水NH3-N(mg/L),出水TN(mg/L),出水TP(mg/L),电耗(kWh/h),药耗(kg/h)
2026-07-25 04:00:00,683.3,326.0,36.9,60.2,5.64,1.89,33.7,3452.0,3.3,15.9,0.499,6.88,0.151,764.2,12.0
2026-07-25 05:00:00,608.5,399.8,37.7,57.3,5.59,1.65,34.5,3638.0,4.16,14.7,0.486,6.16,0.152,729.5,13.9
2026-07-25 06:00:00,760.8,360.9,29.3,49.4,7.24,1.91,34.5,3704.0,4.57,14.9,0.495,8.33,0.152,795.8,15.3
2026-07-25 07:00:00,787.0,335.7,38.1,53.3,4.17,2.27,35.1,3354.0,4.85,13.8,0.484,7.62,0.147,735.0,12.0
2026-07-25 08:00:00,651.7,352.5,38.9,59.0,5.22,2.1,36.1,3952.0,3.68,17.6,0.467,8.21,0.151,747.9,11.9
2026-07-25 09:00:00,709.8,305.6,37.0,58.3,6.88,1.67,31.0,3674.0,4.04,12.0,0.503,6.66,0.158,785.0,16.0
2026-07-25 10:00:00,763.0,340.1,32.8,53.1,5.25,1.91,31.8,3674.0,5.42,14.6,0.509,7.77,0.133,755.0,12.9
2026-07-25 11:00:00,681.6,310.1,31.7,53.5,5.48,2.04,29.9,3697.0,5.97,14.1,0.526,7.24,0.165,816.3,13.3
2026-07-25 12:00:00,767.6,369.5,34.5,53.2,4.01,2.12,28.4,3669.0,4.67,13.6,0.473,7.03,0.131,749.7,16.0
2026-07-25 13:00:00,707.6,371.2,36.7,57.5,4.74,2.1,27.5,3773.0,5.93,15.8,0.492,6.79,0.143,762.2,12.6
2026-07-25 14:00:00,791.6,345.2,31.4,55.8,5.33,1.94,28.8,3528.0,5.85,16.2,0.516,6.75,0.149,804.5,11.3
2026-07-25 15:00:00,970.4,359.0,36.1,54.9,6.01,2.01,25.0,3695.0,6.13,14.6,0.463,7.65,0.183,788.3,14.9
2026-07-25 16:00:00,797.0,324.3,38.2,57.6,3.42,2.21,26.0,3585.0,5.66,14.1,0.504,5.5,0.159,775.1,11.0
2026-07-25 17:00:00,727.8,339.3,32.7,55.0,4.86,1.63,22.9,3830.0,5.6,16.5,0.47,6.14,0.121,735.2,12.7
2026-07-25 18:00:00,1015.9,376.4,55.8,78.4,4.82,2.32,18.8,3627.0,5.89,13.0,0.444,6.13,0.126,806.8,14.3
2026-07-25 19:00:00,1019.9,364.1,30.6,44.7,4.18,2.48,23.7,3843.0,5.57,13.9,0.461,5.97,0.152,782.4,15.8
2026-07-25 20:00:00,818.4,360.4,38.9,59.2,5.93,2.24,27.5,3627.0,5.49,13.3,0.482,7.65,0.116,814.9,13.1
2026-07-25 21:00:00,799.6,353.0,35.9,54.8,5.38,1.96,25.0,3809.0,8.8,9.6,0.459,5.63,0.109,770.1,13.4
2026-07-25 22:00:00,683.3,317.5,40.7,59.5,5.02,2.26,22.3,3692.0,7.06,12.1,0.444,7.7,0.127,742.0,15.0
2026-07-25 23:00:00,737.4,373.1,41.9,63.7,4.38,1.54,26.8,3667.0,6.97,11.6,0.461,5.83,0.114,790.3,14.8
2026-07-26 00:00:00,694.1,323.8,35.3,58.6,4.15,2.09,23.9,3738.0,6.06,13.9,0.468,5.46,0.121,737.4,13.3
2026-07-26 01:00:00,489.9,274.9,35.9,52.7,5.26,1.55,26.5,3538.0,7.01,13.6,0.436,5.78,0.114,713.5,10.5
2026-07-26 02:00:00,562.1,296.8,44.7,62.7,4.59,1.75,29.6,3834.0,7.86,10.6,0.436,7.08,0.124,727.5,13.3
2026-07-26 03:00:00,807.5,290.5,40.2,59.0,4.01,1.74,33.0,3593.0,7.29,9.0,0.436,6.23,0.093,738.2,15.3
2026-07-26 04:00:00,706.3,346.1,33.8,54.2,4.51,2.23,33.5,3455.0,7.75,10.8,0.436,5.65,0.106,792.0,13.8
2026-07-26 05:00:00,591.5,405.6,37.8,60.8,5.1,1.76,33.1,3734.0,8.94,10.8,0.436,5.72,0.091,754.8,12.0
2026-07-26 06:00:00,751.2,332.5,36.1,58.5,4.73,2.25,33.3,3441.0,6.49,9.6,0.42,4.85,0.089,750.8,15.4
2026-07-26 07:00:00,765.0,419.6,30.3,50.1,4.76,2.1,35.6,3603.0,9.38,11.2,0.436,4.38,0.117,777.3,13.4
2026-07-26 08:00:00,704.7,367.1,34.0,50.2,4.89,2.18,31.5,3667.0,8.36,11.1,0.421,4.89,0.111,752.0,13.6
2026-07-26 09:00:00,697.9,426.2,36.1,56.6,4.01,1.55,33.2,3712.0,9.55,10.0,0.412,4.97,0.069,736.6,13.3
2026-07-26 10:00:00,839.4,279.5,41.3,62.4,3.86,1.99,29.4,3492.0,7.02,8.8,0.444,4.71,0.088,756.0,14.7
2026-07-26 11:00:00,714.4,363.8,40.1,59.1,4.49,1.83,30.7,3668.0,7.83,9.9,0.41,5.45,0.121,783.7,13.2
2026-07-26 12:00:00,736.8,363.8,32.1,51.1,3.7,1.95,26.3,3548.0,7.64,10.9,0.407,5.36,0.11,805.8,17.1
2026-07-26 13:00:00,718.1,357.1,38.0,57.3,4.33,2.17,24.9,3635.0,8.82,11.4,0.383,4.96,0.113,735.2,14.3
2026-07-26 14:00:00,782.1,405.5,33.9,56.8,5.29,1.75,27.4,3531.0,8.81,11.1,0.438,3.33,0.07,762.9,13.7
2026-07-26 15:00:00,907.2,425.6,50.2,71.5,4.62,2.15,20.6,3241.0,8.27,7.8,0.396,4.94,0.077,767.6,16.8
2026-07-26 16:00:00,811.4,302.7,30.9,53.8,6.18,1.84,25.5,3268.0,10.17,6.8,0.436,4.24,0.086,777.7,14.5
2026-07-26 17:00:00,682.3,333.1,33.6,52.2,5.04,2.07,22.5,3574.0,9.97,9.5,0.431,4.12,0.087,739.5,14.3
2026-07-26 18:00:00,853.0,412.9,34.8,56.8,4.49,1.93,19.0,3287.0,9.9,8.3,0.391,2.85,0.088,797.4,15.0
2026-07-26 19:00:00,1057.5,593.9,69.4,87.4,4.76,2.26,23.2,3471.0,9.49,10.0,0.392,4.52,0.097,786.7,16.6
2026-07-26 20:00:00,823.6,435.3,32.6,52.1,5.0,2.32,23.9,3436.0,10.73,8.3,0.427,4.29,0.085,814.5,14.9
2026-07-26 21:00:00,721.6,262.6,37.7,58.3,5.2,2.16,25.8,3159.0,10.45,10.9,0.374,3.94,0.1,754.6,15.0
2026-07-26 22:00:00,781.7,312.9,32.7,52.9,4.85,1.73,25.8,3104.0,9.99,9.0,0.406,4.31,0.07,712.4,14.9
2026-07-26 23:00:00,683.6,540.7,34.5,58.2,4.6,1.74,27.7,3393.0,11.0,9.1,0.408,4.36,0.099,736.9,12.2
2026-07-27 00:00:00,718.9,339.8,29.1,47.8,4.89,2.02,26.9,3419.0,9.25,8.9,0.438,4.58,0.09,762.5,11.3
2026-07-27 01:00:00,576.2,356.2,31.0,51.7,5.0,1.59,31.6,3243.0,11.69,10.9,0.428,5.14,0.086,669.5,10.0
2026-07-27 02:00:00,689.9,382.1,39.8,59.7,5.53,2.04,33.6,2988.0,10.18,9.5,0.393,3.27,0.079,685.5,9.6
2026-07-27 03:00:00,845.4,287.6,31.9,52.5,4.85,2.16,34.3,3535.0,10.73,9.1,0.393,4.1,0.104,773.8,16.7
2026-07-27 04:00:00,749.7,379.2,40.1,62.5,4.82,1.63,33.3,3430.0,9.34,10.8,0.42,4.68,0.109,763.8,13.0
2026-07-27 05:00:00,638.6,315.4,37.8,56.5,5.03,1.94,31.3,3277.0,10.27,7.8,0.423,5.09,0.098,698.4,15.2
2026-07-27 06:00:00,775.5,295.7,34.9,51.6,6.14,1.99,31.5,3304.0,11.06,9.4,0.424,5.14,0.113,791.3,12.0
2026-07-27 07:00:00,770.4,651.5,37.4,58.1,4.65,2.18,32.3,3520.0,10.77,10.6,0.405,4.21,0.12,756.9,13.6
2026-07-27 08:00:00,745.8,414.5,45.8,69.2,5.67,2.05,35.6,3112.0,9.71,10.6,0.432,4.22,0.101,754.6,11.8
2026-07-27 09:00:00,831.8,498.6,33.4,53.7,5.62,1.73,33.0,2905.0,10.04,9.2,0.438,4.09,0.109,819.8,13.8
2026-07-27 10:00:00,846.4,333.2,39.3,59.0,4.24,2.18,30.4,3230.0,11.32,11.1,0.458,4.99,0.111,802.0,15.8
2026-07-27 11:00:00,832.0,365.5,27.4,50.0,4.7,1.91,28.8,3522.0,10.05,11.5,0.447,5.84,0.115,778.9,15.9
2026-07-27 12:00:00,790.2,387.8,36.1,57.1,6.06,2.02,26.8,3543.0,10.5,11.6,0.451,4.93,0.097,800.0,14.6
2026-07-27 13:00:00,867.7,305.2,28.1,50.2,6.42,1.94,24.8,3162.0,8.87,11.4,0.419,6.37,0.124,762.0,16.0
2026-07-27 14:00:00,791.8,361.5,40.2,58.2,6.33,2.3,24.9,3095.0,9.96,12.0,0.421,5.33,0.116,742.7,11.7
2026-07-27 15:00:00,937.5,349.9,37.7,61.4,5.14,2.34,23.0,3360.0,9.48,14.3,0.468,6.16,0.116,777.5,16.9
2026-07-27 16:00:00,895.2,380.8,36.8,57.1,4.65,2.09,25.3,3474.0,10.53,13.6,0.462,6.75,0.142,743.1,15.7
2026-07-27 17:00:00,779.4,355.0,37.4,56.8,4.85,1.73,23.2,3323.0,11.22,12.3,0.46,6.75,0.148,731.1,12.9
2026-07-27 18:00:00,957.0,345.2,34.1,51.0,4.51,1.87,21.7,3293.0,9.45,11.3,0.472,6.36,0.152,745.2,14.3
2026-07-27 19:00:00,1100.0,290.6,29.0,48.8,4.72,2.32,23.6,3428.0,7.85,13.4,0.488,6.77,0.114,795.1,14.7
2026-07-27 20:00:00,944.9,328.1,39.7,60.2,5.71,2.42,21.4,3372.0,9.71,13.3,0.457,6.29,0.152,759.8,14.8
2026-07-27 21:00:00,849.9,395.1,31.8,51.3,4.34,2.02,19.9,3385.0,10.34,14.8,0.488,6.68,0.15,820.0,10.7
2026-07-27 22:00:00,848.2,284.8,39.7,57.9,5.05,1.97,21.1,3403.0,8.38,13.9,0.521,6.95,0.124,790.1,13.1
2026-07-27 23:00:00,770.4,392.6,30.8,53.8,5.43,2.01,27.4,3075.0,9.08,15.0,0.511,6.77,0.154,683.1,9.7
2026-07-28 00:00:00,732.6,429.8,40.7,60.9,4.77,2.01,32.5,3407.0,9.93,16.8,0.466,6.7,0.138,777.5,14.0
2026-07-28 01:00:00,509.7,445.2,37.5,54.9,4.28,1.97,26.7,3419.0,8.85,16.2,0.485,7.18,0.145,733.4,9.0
2026-07-28 02:00:00,681.4,305.5,39.2,63.2,4.59,1.99,28.8,3436.0,8.24,14.6,0.471,7.6,0.151,726.3,13.9
2026-07-28 03:00:00,788.9,334.2,36.6,55.4,7.93,2.33,33.1,3666.0,8.98,14.1,0.49,6.4,0.153,785.7,11.9
2026-07-28 04:00:00,784.1,394.4,34.5,57.9,4.3,2.12,33.2,3458.0,8.56,15.3,0.5,6.85,0.161,738.3,14.3
2026-07-28 05:00:00,654.4,421.3,35.2,54.6,4.88,2.08,31.5,3592.0,8.99,15.3,0.556,6.13,0.159,791.4,11.4
2026-07-28 06:00:00,910.1,410.6,34.5,52.7,4.82,2.26,35.2,3489.0,7.28,15.9,0.493,8.23,0.131,773.2,14.0
2026-07-28 07:00:00,939.3,287.4,32.8,54.3,5.71,1.99,33.0,3849.0,7.94,16.2,0.503,8.06,0.163,773.1,11.9
2026-07-28 08:00:00,796.4,367.4,44.5,67.4,5.18,1.94,34.4,3882.0,7.5,16.8,0.48,7.51,0.138,727.7,14.7
2026-07-28 09:00:00,858.3,318.3,34.4,52.7,4.69,2.03,29.8,3594.0,8.33,16.7,0.518,8.68,0.176,751.8,15.2
2026-07-28 10:00:00,737.1,327.1,31.3,47.2,4.66,2.0,30.2,3678.0,7.07,13.6,0.471,7.4,0.127,765.2,13.1
2026-07-28 11:00:00,813.1,288.1,35.7,54.7,4.04,1.85,29.4,3678.0,5.79,13.4,0.458,7.56,0.178,781.5,12.5
2026-07-28 12:00:00,843.6,331.3,35.0,53.9,4.62,2.24,30.8,3511.0,7.52,14.5,0.443,7.85,0.162,781.4,17.0
2026-07-28 13:00:00,743.3,366.8,34.9,53.9,6.28,1.79,23.4,3762.0,7.76,15.9,0.506,7.58,0.141,762.7,14.7
2026-07-28 14:00:00,871.6,340.3,31.5,52.1,4.47,1.81,25.7,3869.0,7.95,14.7,0.507,6.59,0.154,766.8,14.7
2026-07-28 15:00:00,998.7,358.8,35.9,58.5,3.97,2.43,21.1,3675.0,7.37,13.3,0.498,7.74,0.122,782.4,15.7
2026-07-28 16:00:00,932.6,365.2,34.9,54.5,4.22,1.85,24.3,3700.0,7.61,14.5,0.508,6.83,0.141,735.4,15.8
2026-07-28 17:00:00,748.5,405.5,37.5,61.5,4.76,1.89,22.5,3362.0,5.35,14.9,0.462,7.27,0.151,720.4,12.1
2026-07-28 18:00:00,970.5,426.8,33.8,51.8,5.15,1.94,18.7,3645.0,6.8,13.6,0.477,6.21,0.154,789.6,13.6
2026-07-28 19:00:00,994.2,328.9,31.3,53.1,4.45,2.02,20.0,3827.0,4.31,14.2,0.45,6.32,0.126,770.2,17.0
2026-07-28 20:00:00,890.4,667.7,38.3,58.0,5.65,2.08,21.9,3755.0,4.77,12.0,0.463,7.11,0.143,759.1,14.9
2026-07-28 21:00:00,799.4,314.1,37.3,56.6,4.63,2.1,24.5,3922.0,5.08,11.1,0.472,6.52,0.105,746.0,15.5
2026-07-28 22:00:00,850.4,368.5,36.0,53.0,5.51,2.19,24.3,3400.0,5.53,10.6,0.462,6.5,0.116,709.3,13.9
2026-07-28 23:00:00,773.4,339.4,35.8,55.7,4.82,1.94,22.5,3866.0,4.63,11.6,0.436,6.25,0.112,731.4,12.8
2026-07-29 00:00:00,811.9,356.5,35.9,55.6,5.58,1.87,28.0,3644.0,3.0,11.4,0.466,5.52,0.135,779.0,13.1
2026-07-29 01:00:00,548.1,310.7,39.2,57.4,4.02,1.93,25.3,3735.0,5.38,11.0,0.451,4.94,0.13,735.3,11.0
2026-07-29 02:00:00,709.5,334.3,34.2,51.8,4.82,1.7,28.8,3649.0,3.5,16.8,0.474,5.63,0.118,775.7,12.1
2026-07-29 03:00:00,871.4,324.5,37.5,55.3,4.55,2.09,32.7,3549.0,4.45,13.4,0.47,5.69,0.1,760.4,13.1
2026-07-29 04:00:00,806.2,386.2,34.2,56.1,4.4,2.06,30.3,3465.0,4.11,11.3,0.42,5.52,0.115,721.6,13.1
2026-07-29 05:00:00,630.4,304.9,35.2,56.3,4.45,1.91,36.5,3592.0,4.65,11.1,0.428,5.1,0.101,676.2,13.7
2026-07-29 06:00:00,778.5,349.5,34.7,57.3,3.97,2.23,32.8,3410.0,4.75,8.6,0.413,6.06,0.089,722.6,12.8
2026-07-29 07:00:00,855.0,358.7,39.7,60.6,4.44,1.75,37.7,3658.0,4.26,11.0,0.432,3.43,0.1,802.5,13.8
2026-07-29 08:00:00,743.4,358.6,38.2,55.4,4.9,2.13,38.3,3525.0,4.26,11.9,0.401,4.53,0.096,710.4,11.2
2026-07-29 09:00:00,904.5,329.5,26.5,48.3,6.91,2.05,31.2,3337.0,3.0,11.5,0.421,5.34,0.079,775.5,12.8
2026-07-29 10:00:00,887.7,434.7,33.0,54.0,4.37,1.98,32.7,3601.0,4.24,9.1,0.389,5.15,0.095,805.0,12.6
2026-07-29 11:00:00,786.2,395.2,44.2,66.3,4.13,1.96,29.1,3594.0,5.47,10.2,0.405,5.08,0.076,782.2,14.2
2026-07-29 12:00:00,878.1,388.8,35.8,52.6,5.6,2.06,27.4,3436.0,3.27,10.1,0.412,4.93,0.1,753.2,14.0
2026-07-29 13:00:00,933.9,385.6,30.0,47.5,5.27,1.91,26.2,3402.0,3.0,7.0,0.407,5.14,0.065,781.0,16.6
2026-07-29 14:00:00,820.3,260.1,39.0,58.8,5.07,1.91,24.4,3279.0,3.0,8.3,0.393,4.91,0.1,762.5,13.3
2026-07-29 15:00:00,1079.5,355.8,40.6,60.2,5.07,2.09,21.2,3540.0,4.08,11.0,0.411,3.89,0.078,818.6,16.2
2026-07-29 16:00:00,983.5,411.5,32.7,53.9,4.95,1.84,25.5,3553.0,4.36,11.5,0.427,6.13,0.095,742.6,13.9
2026-07-29 17:00:00,740.2,403.7,34.3,53.0,5.19,1.86,19.7,3438.0,3.34,9.3,0.407,3.57,0.081,771.8,14.2
2026-07-29 18:00:00,982.0,369.4,31.6,48.4,4.66,2.14,21.6,3340.0,3.0,6.3,0.386,3.97,0.075,801.3,12.8
2026-07-29 19:00:00,1100.0,309.4,37.4,54.4,5.5,2.54,22.7,3342.0,3.5,9.6,0.422,4.14,0.077,774.4,14.8
2026-07-29 20:00:00,949.3,394.0,32.9,51.6,4.68,1.88,22.7,3448.0,3.0,9.1,0.411,5.15,0.111,751.4,19.2
2026-07-29 21:00:00,920.8,371.1,37.6,59.2,3.76,1.86,19.6,3204.0,3.54,8.3,0.42,5.05,0.075,756.6,10.5
2026-07-29 22:00:00,903.2,390.9,30.8,50.5,5.38,1.86,25.5,3279.0,4.71,8.3,0.382,4.86,0.082,725.4,13.2
2026-07-29 23:00:00,772.3,405.4,39.0,62.0,5.01,1.73,25.9,3423.0,4.93,12.3,0.41,5.82,0.071,759.4,15.7
2026-07-30 00:00:00,755.8,400.7,41.5,60.1,6.8,1.83,30.2,3465.0,3.16,11.3,0.408,3.72,0.09,750.3,13.2
2026-07-30 01:00:00,563.2,451.2,33.7,52.9,5.16,1.86,30.8,3215.0,3.44,9.8,0.429,5.57,0.1,735.3,12.8
2026-07-30 02:00:00,692.7,352.1,32.9,52.8,4.57,2.13,33.8,3204.0,3.76,8.8,0.429,4.24,0.096,754.3,13.3
2026-07-30 03:00:00,906.5,357.1,32.7,50.2,4.95,1.78,33.9,3305.0,3.12,10.9,0.436,5.13,0.119,748.0,14.3
2026-07-30 04:00:00,731.6,375.5,33.1,53.2,4.83,1.76,32.9,3225.0,4.81,9.5,0.405,5.06,0.088,666.9,13.6
2026-07-30 05:00:00,673.3,351.5,39.3,80.7,4.57,2.06,31.9,3076.0,4.59,11.8,0.461,5.41,0.149,726.9,11.5
2026-07-30 06:00:00,847.2,279.3,36.3,54.9,5.58,1.48,29.4,3357.0,3.0,8.9,0.42,5.45,0.096,776.3,16.0
2026-07-30 07:00:00,859.6,362.3,38.5,55.6,4.79,1.81,30.3,3492.0,3.0,8.8,0.389,5.9,0.101,753.5,12.6
2026-07-30 08:00:00,780.1,392.2,30.1,48.5,4.42,2.14,30.2,3409.0,4.99,11.6,0.425,5.31,0.109,717.7,9.9
2026-07-30 09:00:00,886.7,294.7,29.7,49.2,5.28,1.95,31.2,3216.0,3.87,8.9,0.446,5.28,0.113,758.5,13.6
2026-07-30 10:00:00,907.5,596.4,39.4,62.5,4.86,1.93,30.4,3226.0,4.67,9.5,0.449,5.81,0.117,757.2,13.2
2026-07-30 11:00:00,833.6,287.1,31.4,70.8,4.91,1.63,30.1,3262.0,4.63,14.0,0.453,4.92,0.126,775.0,16.4
2026-07-30 12:00:00,925.9,283.2,36.1,57.2,5.02,2.07,27.3,3417.0,4.7,11.1,0.453,7.14,0.136,737.1,14.0
2026-07-30 13:00:00,828.3,331.7,38.2,60.9,5.05,2.07,27.2,3141.0,6.85,12.1,0.462,6.41,0.131,683.2,13.9
2026-07-30 14:00:00,856.7,370.4,31.4,52.1,6.15,1.69,26.3,3306.0,5.22,11.1,0.477,5.73,0.133,740.9,12.7
2026-07-30 15:00:00,1043.1,316.9,38.9,58.8,5.74,2.2,24.9,3439.0,5.96,12.5,0.476,6.52,0.143,762.1,16.9
2026-07-30 16:00:00,922.8,332.4,40.6,61.3,5.4,2.36,23.7,3247.0,5.59,13.0,0.464,6.43,0.14,807.7,11.4
2026-07-30 17:00:00,808.2,374.5,34.0,55.1,5.26,1.62,20.5,3437.0,5.53,13.3,0.46,7.47,0.132,778.1,14.2
2026-07-30 18:00:00,1006.3,396.4,33.1,51.4,5.06,2.07,24.2,3204.0,5.98,13.5,0.503,8.07,0.118,801.1,17.8
2026-07-30 19:00:00,1100.0,415.6,33.4,55.2,8.55,2.31,22.0,3470.0,6.88,12.9,0.478,6.93,0.136,785.7,18.1
2026-07-30 20:00:00,940.7,305.5,28.4,47.2,4.73,2.09,21.2,3423.0,6.06,14.9,0.47,6.64,0.149,777.0,17.0
2026-07-30 21:00:00,864.5,419.9,35.6,55.8,5.26,2.27,21.9,3490.0,6.01,12.3,0.489,7.17,0.154,731.2,12.8
2026-07-30 22:00:00,845.6,359.6,59.0,77.0,7.76,1.99,25.6,3329.0,6.23,13.4,0.475,6.75,0.15,699.2,14.7
2026-07-30 23:00:00,700.8,280.2,32.8,52.7,6.66,1.88,24.7,3421.0,5.88,14.7,0.482,7.28,0.156,743.8,14.9
